property	mean_in	mean_out	contrast	cohen_d	mean_act_hi	mean_act_lo	act_cohen_d	n_in	n_out
disorder_prop	0.020303029849222214	0.12184914500847001	-0.1015461151592478	-1.642999403574859	0.11902721076421989	0.12258709422538135	-0.05759832756094972	198	26807
sheet_prop	0.999343434367517	0.6916040583806307	0.3077393759868864	1.4262245381060041	0.7012093187666397	0.6886160285655629	0.05836386534114175	198	26807
hydrophobicity	2.4712121209712943	-0.3167493872951224	2.7879615082664166	1.2626515466974793	-0.2284190232789158	-0.3447554089392311	0.052688072218949236	198	26807
volume	108.72575756034466	135.500289393889	-26.774531833544344	-1.0005530186125302	136.51328318088946	134.44099087040092	0.07744069399970391	198	26807
polarity	0.2820202032423983	0.39688066379601583	-0.11486046055361754	-0.6006316760453304	0.40042770580424547	0.3929062742018686	0.03933128987835724	198	26807
aromaticity	0.005050505050505051	0.10210019770955348	-0.09704969265904842	-0.44136128555714504	0.0963009069891517	0.10501935401992513	-0.03964963601773208	198	26807
helix_prop	0.7695959406067626	0.6900734933034893	0.07952244730327329	0.3038376211352413	0.6993828959698124	0.6844292203280835	0.05713467565810052	198	26807
charge	0.0	0.004961390681538404	-0.004961390681538404	-0.014049093091426825	0.008892050506846879	0.0020940415000951836	0.019249816735375205	198	26807
